year,state_name,ecoregion,commodity,acres_planted,acres_harvested,yield_per_acre,total_production,price_per_unit,total_value,production_unit
2007,Nevada,WestXeric,COTTON,1816335,1717722.8083850138,1340.3592500391378,2333871811.3967338,0.664597650963935,1551085723.505213,POUNDS
2007,Nevada,WestXeric,RICE,940227,857851.0287059423,8259.770717578393,7325803810.851879,13.085658304897231,95862965477.52168,BUSHELS
2007,Arizona,WestXeric,WHEAT,1390907,1356705.8874271214,40.26059026574737,50609509.71866281,5.277230505706337,267078048.56616873,BUSHELS
2007,Arizona,WestXeric,COTTON,311983,269053.15746866295,1056.4317119627324,350375577.0518478,0.7021829820131263,246027767.5188364,POUNDS
2007,Arizona,WestXeric,RICE,1429026,1331988.370937437,7338.74862297196,9765969376.948915,14.747069596312949,144019430077.32666,BUSHELS
2007,New Mexico,WestXeric,WHEAT,1467446,1392446.5691854465,55.42688962563119,100246714.89642012,6.652605545874538,666901851.4756281,BUSHELS
2007,New Mexico,WestXeric,COTTON,132827,120430.07967282902,1457.9785682944207,135257035.54764137,0.5450185984664923,73717599.94690801,POUNDS
2007,New Mexico,WestXeric,RICE,958849,827897.7258513033,8652.774283662055,5173193075.352634,16.592106008716176,85834167909.80736,BUSHELS
2007,Utah,WestXeric,WHEAT,816374,731296.1297758722,42.29338613013723,28047783.825825226,6.976913798224498,195686969.9840179,BUSHELS
2007,Utah,WestXeric,COTTON,1796824,1591732.584178933,1039.0821509828381,1196743298.2791743,0.582747110910435,697398699.5736138,POUNDS
2007,Utah,WestXeric,RICE,1826005,1681751.4636927692,7378.601518117093,14850596426.400873,13.6365377320552,202510718512.13962,BUSHELS
2007,Montana,WestMnts,WHEAT,101512,87775.07003120774,50.86962468962316,4192115.5710689165,6.85111235905889,28720654.79955347,BUSHELS
2007,Montana,WestMnts,BARLEY,1435787,1325831.0107620931,73.15229929595284,79115817.77740099,4.638365371052259,366968069.48117745,BUSHELS
2007,Montana,WestMnts,POTATOES,1569186,1471302.0497431557,325.2909459508203,384166999.22034305,7.38998026137627,2838986541.310488,BUSHELS
2007,Idaho,WestMnts,WHEAT,515411,460120.3103373575,41.97982452652173,16344217.354978247,5.8463976602519345,95554794.10279389,BUSHELS
2007,Idaho,WestMnts,BARLEY,994930,932585.856074889,58.94414605263417,39039761.44828752,5.103201683749413,199227776.35607627,BUSHELS
2007,Idaho,WestMnts,POTATOES,442176,426016.09818806127,314.38928088572044,117946750.71893503,9.206305329647819,1085853799.7583742,BUSHELS
2007,Colorado,WestMnts,WHEAT,65605,60819.18167902729,35.27809588797273,1922277.1170609598,5.653930073105951,10868420.40099437,BUSHELS
2007,Colorado,WestMnts,BARLEY,694498,605356.5519505618,58.08720862881847,37139785.794472836,4.931356409833684,183149520.73742363,BUSHELS
2007,Colorado,WestMnts,POTATOES,1002792,887245.7069835915,492.73931172472146,503748177.7168006,7.515292774444757,3785815040.1347847,BUSHELS
2007,Washington,WestMnts,WHEAT,1278573,1198236.9434923977,51.22859641783323,59357565.33397143,7.147355451103401,424249618.153987,BUSHELS
2007,Washington,WestMnts,BARLEY,632347,552321.1009230228,51.70546356504005,26253440.76538567,4.906650222580637,128816450.97498718,BUSHELS
2007,Washington,WestMnts,POTATOES,699845,685140.129774717,461.1322163341474,395637835.95888907,6.922769231081533,2738909437.4278803,BUSHELS
2007,Oregon,WestMnts,WHEAT,803553,777673.1201920494,50.60673234733496,31986882.76549989,7.536240082123987,241060827.99956122,BUSHELS
2007,Oregon,WestMnts,BARLEY,1590913,1553671.324911263,77.15431242539324,119660862.6078293,5.580812059417244,667804785.0820438,BUSHELS
2007,Oregon,WestMnts,POTATOES,827064,715862.9048398754,362.1030860927423,304398259.17475104,9.570885378983538,2913360848.1236663,BUSHELS
2007,Wyoming,WestMnts,WHEAT,1359324,1170359.9530320691,53.323102293027,55789140.58511466,7.202674681646202,401831030.40320593,BUSHELS
2007,Wyoming,WestMnts,BARLEY,1079305,1010771.8221896671,55.298573795334384,41145018.15552286,6.496789654205053,267310528.27488002,BUSHELS
2007,Wyoming,WestMnts,POTATOES,231119,223819.29906325208,376.0824655361942,86708677.3367362,8.312236792438219,720743057.9820726,BUSHELS
2007,North Dakota,WestPlains,CORN,1459576,1386939.6458681019,111.42712058659421,153350520.14045587,5.14266731543014,788630707.7305338,BUSHELS
2007,North Dakota,WestPlains,WHEAT,708946,646620.6298313909,34.91782841124531,20941913.935839683,7.161773633779885,149981247.06658417,BUSHELS
2007,North Dakota,WestPlains,SORGHUM,1247516,1203992.0889333296,75.17692801035629,86161196.60252407,4.182103148737407,360335011.6103987,BUSHELS
2007,South Dakota,WestPlains,CORN,1124426,977806.9198484926,112.36631145273284,83022825.40815216,4.524837162518464,375664765.74408907,BUSHELS
2007,South Dakota,WestPlains,WHEAT,1918278,1838445.5644043693,36.83430226578158,77344438.63863476,7.202747343973808,557092449.9755716,BUSHELS
2007,South Dakota,WestPlains,SORGHUM,359956,343598.57408034586,50.54038494347474,20898876.177778892,4.145575332667597,86637865.56307463,BUSHELS
2007,Minnesota,EastHghlnds,CORN,860078,761006.3376345175,131.50354671001259,127232624.0811193,3.804642080553838,484074595.5983141,BUSHELS
2007,Minnesota,EastHghlnds,SOYBEANS,222742,205659.29901624483,42.476966257570155,9864578.645702582,11.653424882779968,114956126.24797039,BUSHELS
2007,Minnesota,EastHghlnds,WHEAT,775903,698116.1802259587,63.104445219300786,56175113.76777516,5.461004293080558,306772537.45010895,BUSHELS
2007,Wisconsin,EastHghlnds,CORN,1428934,1229196.015951181,169.07889389887518,198146500.8458489,3.640270304074761,721306822.8854682,BUSHELS
2007,Wisconsin,EastHghlnds,SOYBEANS,192263,175701.78596573594,38.15318219649287,7072310.430991198,12.54065848920417,88691429.84469697,BUSHELS
2007,Wisconsin,EastHghlnds,WHEAT,1977215,1902513.6220276812,40.297691671491364,83897822.31532872,7.790375045902469,653595501.3708962,BUSHELS
2007,Michigan,EastHghlnds,CORN,1908380,1734063.5944174537,152.1551301526225,297346519.0930173,4.885491896424849,1452684009.4590726,BUSHELS
2007,Michigan,EastHghlnds,SOYBEANS,549463,490201.79393386375,40.381594203114076,20621624.57330905,14.357901484913196,296083254.08243644,BUSHELS
2007,Michigan,EastHghlnds,WHEAT,118700,109593.05158190311,69.38316390254573,8446028.26259656,7.692914291313891,64974571.52617012,BUSHELS
2007,Ohio,EastHghlnds,CORN,1087578,936586.5141200734,163.44194167616195,162685674.61660418,4.457117630715697,725109188.5985436,BUSHELS
2007,Ohio,EastHghlnds,SOYBEANS,1953564,1778289.5502664368,42.83101636658877,64388705.87444652,12.454780868874591,801947222.0966495,BUSHELS
2007,Ohio,EastHghlnds,WHEAT,1554422,1412785.5015932936,47.99856641080616,49299140.87838394,6.893044763046246,339821184.8544236,BUSHELS
2007,Kentucky,EastHghlnds,CORN,870671,852839.2748312335,177.73596244249305,171903580.2396583,3.993192224977255,686444040.0587572,BUSHELS
2007,Kentucky,EastHghlnds,SOYBEANS,403004,392742.6158435672,37.11118251502678,15668994.272743167,12.612139625622856,197619543.56092167,BUSHELS
2007,Kentucky,EastHghlnds,WHEAT,1794665,1588547.2635514052,42.572542184713626,71460143.97439015,5.837620812639056,417157223.73908335,BUSHELS
2007,Tennessee,EastHghlnds,CORN,1213155,1032469.6675892406,136.0976551817846,104980936.50811554,5.0639126739316795,531614294.90466326,BUSHELS
2007,Tennessee,EastHghlnds,SOYBEANS,1758666,1701550.0738729343,41.863559321997656,76548012.14298485,10.176533998808527,778993448.1142933,BUSHELS
2007,Tennessee,EastHghlnds,WHEAT,372265,361155.85155415675,55.24654323455503,22337576.9461167,5.3639626209796845,119817927.78222752,BUSHELS
2007,New York,NorthEast,CORN,681534,644227.5261576056,135.76279796546837,87126469.46524513,3.654753792882858,318425794.73859715,BUSHELS
2007,New York,NorthEast,SOYBEANS,1413301,1268004.749201805,36.436287733799404,47073496.01774142,12.000319310102395,564896983.2557305,BUSHELS
2007,New York,NorthEast,POTATOES,1888427,1698679.4653545131,323.9806245906986,467514412.22028023,10.063091291781662,4704640210.396324,BUSHELS
2007,Pennsylvania,NorthEast,CORN,1888086,1766208.6875849317,120.46591013371619,241272651.5477986,4.128472094371874,996087409.0501956,BUSHELS
2007,Pennsylvania,NorthEast,SOYBEANS,1127960,989306.737113167,35.04206711278402,43441243.68670943,13.505335226005347,586688558.6235992,BUSHELS
2007,Pennsylvania,NorthEast,POTATOES,1542388,1313327.0306675138,343.4994043044202,444627732.6526165,7.491887377025342,3331100897.735536,BUSHELS
2007,Vermont,NorthEast,CORN,193218,169607.58811418043,100.8077933715304,15041855.065090228,4.158974588421313,62558692.97842667,BUSHELS
2007,Vermont,NorthEast,SOYBEANS,1930792,1835028.4011396451,39.32747948313718,76819761.09491917,12.885846363178345,989887639.1251936,BUSHELS
2007,Vermont,NorthEast,POTATOES,524695,512136.99320839025,362.3785216885133,150885575.3419822,8.095112933129947,1221435772.373633,BUSHELS
2007,Maine,NorthEast,CORN,1488559,1327181.2341440679,108.49547538253249,172920954.22799528,4.872738804718951,842598643.8157822,BUSHELS
2007,Maine,NorthEast,SOYBEANS,303548,260985.35352274208,40.09375990451047,11651958.691849487,9.899209808729449,115345183.77326679,BUSHELS
2007,Maine,NorthEast,POTATOES,174231,161151.60510705976,275.5101783529013,35146001.64821688,9.317579640412417,327475669.39932686,BUSHELS
2007,New Hampshire,NorthEast,CORN,1326166,1219575.665763831,126.70893078946325,137826421.6319975,3.620666996915496,499023576.1059333,BUSHELS
2007,New Hampshire,NorthEast,SOYBEANS,993605,959933.0617140192,39.77647130533093,47313719.09021909,14.182819933167082,671041958.2250272,BUSHELS
2007,New Hampshire,NorthEast,POTATOES,1882663,1825599.479062539,297.1807446415854,446191474.66552585,9.689516608538058,4323379704.359701,BUSHELS
2007,Massachusetts,NorthEast,CORN,1430190,1284873.6126635917,122.31571714494528,141723773.47609377,4.011358772218816,568504901.9652811,BUSHELS
2007,Massachusetts,NorthEast,SOYBEANS,1831924,1571135.9539687799,43.07426171007313,58224832.61107215,11.722396125790853,682534552.2248532,BUSHELS
2007,Massachusetts,NorthEast,POTATOES,1978612,1934019.825515073,392.81414555243987,668280187.3883138,7.075406981917259,4728354303.724249,BUSHELS
2007,Connecticut,NorthEast,CORN,1899251,1713501.6258166195,132.98882258239507,181082546.32069263,4.639543966643088,840140435.246537,BUSHELS
2007,Connecticut,NorthEast,SOYBEANS,673441,623919.1439786954,38.8339846025521,24437382.781692512,11.005480276292705,268945134.2081319,BUSHELS
2007,Connecticut,NorthEast,POTATOES,1376482,1292411.7540601308,358.09437899497703,401405080.3443091,7.525631886280302,3020826871.954039,BUSHELS
2007,Rhode Island,NorthEast,CORN,892446,795277.44080138,112.19184532186786,64265928.48694511,5.19382709261512,333786120.5075613,BUSHELS
2007,Rhode Island,NorthEast,SOYBEANS,967679,839266.1664387727,44.90088847529251,33131159.813042693,9.73605629398108,322566837.0246674,BUSHELS
2007,Rhode Island,NorthEast,POTATOES,1909576,1627091.577716752,385.2139053593515,447815674.929898,7.705916809882945,3450830337.1713777,BUSHELS
2007,New Jersey,NorthEast,CORN,763565,709648.7142749605,126.7020493098874,108528496.01589207,4.719096497028629,512156445.3763818,BUSHELS
2007,New Jersey,NorthEast,SOYBEANS,1955685,1692227.7474624927,40.009630530372895,86957057.17697196,14.286965376668977,1242352465.144423,BUSHELS
2007,New Jersey,NorthEast,POTATOES,1768487,1711285.4707584726,285.3431479223852,410988178.18468595,8.914608203403203,3663798584.7469387,BUSHELS
2007,Florida,SECstPlain,CORN,1253040,1140960.613101851,115.86226497259015,112247579.29034455,5.293385541668746,594169713.302826,BUSHELS
2007,Florida,SECstPlain,COTTON,1656895,1459553.0182652604,962.1022655990416,1443683763.4850645,0.6039324341585057,871887449.4366474,POUNDS
2007,Florida,SECstPlain,PEANUTS,1278675,1203220.065896872,3500.1945029586254,3225496687.6626244,0.22567066287910525,727899975.6191827,POUNDS
2007,Georgia,SECstPlain,CORN,1798021,1696010.1262149848,104.56133188422746,202482896.13510102,3.7003526139321887,749258113.990081,BUSHELS
2007,Georgia,SECstPlain,COTTON,670096,605362.8253898632,901.8452902284206,447483280.5161393,0.6264420860260203,280322359.70829713,POUNDS
2007,Georgia,SECstPlain,PEANUTS,1204632,1103694.4390641532,3188.3374403668217,2751019120.1058674,0.18869439608391728,519101891.48368615,POUNDS
2007,South Carolina,SECstPlain,CORN,709013,638987.9840990491,124.51066347570924,70694460.4804685,4.147678750471532,293217911.5108887,BUSHELS
2007,South Carolina,SECstPlain,COTTON,898271,788922.8275132256,757.07382106772,732203831.2664487,0.63470209256611,464731303.8897379,POUNDS
2007,South Carolina,SECstPlain,PEANUTS,1237582,1211090.949243561,3108.5202368564173,3601588463.5814734,0.23259584476869508,837714511.1959194,POUNDS
2007,North Carolina,SECstPlain,CORN,1203900,1067884.3140848945,120.38149849426468,111543459.58783361,4.918395168541306,548614812.7191832,BUSHELS
2007,North Carolina,SECstPlain,COTTON,1996185,1930688.5657304013,812.7488365982032,2010602789.326784,0.7212693390767012,1450186145.0035014,POUNDS
2007,North Carolina,SECstPlain,PEANUTS,322481,302757.6624709349,4493.61698606991,983106636.843239,0.237502350214704,233490136.76194277,POUNDS
2007,Virginia,SECstPlain,CORN,1311048,1126295.9494248237,115.19534653956903,141126701.9073359,3.714893315578516,524270641.565204,BUSHELS
2007,Virginia,SECstPlain,COTTON,1500446,1299050.6571717807,787.2438102003181,819427728.0200385,0.639505822581153,524028803.25326,POUNDS
2007,Virginia,SECstPlain,PEANUTS,621163,534387.0933345205,3388.6819881840224,1546335794.3882663,0.2584348180065255,399627009.59970766,POUNDS
2007,Maryland,SECstPlain,CORN,1222599,1078801.7812001172,119.60825297495613,108333975.93897906,3.6424367855153803,394599659.08127546,BUSHELS
2007,Maryland,SECstPlain,COTTON,1010162,981088.8686951256,985.4459507360982,1024810184.051821,0.6921477961024375,709320110.3148012,POUNDS
2007,Maryland,SECstPlain,PEANUTS,662409,614954.6880597812,3150.073206064599,2032284034.0116591,0.21478250083323563,436499047.22848064,POUNDS
2007,Delaware,SECstPlain,CORN,1529516,1409975.9954348232,129.46704518448288,152954154.85139966,3.9672939322997904,606814090.4620004,BUSHELS
2007,Delaware,SECstPlain,COTTON,919909,842964.589291663,778.1873358725895,568819773.5151833,0.5958654509986068,338940050.88255006,POUNDS
2007,Delaware,SECstPlain,PEANUTS,1617733,1494145.7137318368,4231.4530311129665,7439530828.569731,0.20321033357916313,1511789541.3461227,POUNDS
2007,West Virginia,SECstPlain,CORN,583982,513318.7351584716,99.5302651138656,44606322.12423628,4.448780099942775,198443718.1979395,BUSHELS
2007,West Virginia,SECstPlain,COTTON,416195,403759.18565534754,931.8217913215549,433536175.2636397,0.6663187437758543,288873279.683057,POUNDS
2007,West Virginia,SECstPlain,PEANUTS,847033,783287.6319218518,3928.2169949245495,3831441567.7352552,0.21588503171102005,827150884.3494459,POUNDS
2008,Iowa,CntlPlains,CORN,410164,395415.21975384187,193.64667464499016,66932469.65865467,4.113687827506939,275339285.69978523,BUSHELS
2008,Iowa,CntlPlains,SOYBEANS,887096,798796.1810400335,47.42891725153249,29264454.748279944,11.059911804741624,323662288.5298284,BUSHELS
2008,Iowa,CntlPlains,WHEAT,1062558,999209.889959052,48.716147121902516,46965777.228092454,7.021550640492866,329772583.1771578,BUSHELS
2008,Kansas,CntlPlains,CORN,818965,798731.4482242975,190.49747785138965,155799433.50177297,4.061525358750298,632783350.0463817,BUSHELS
2008,Kansas,CntlPlains,SOYBEANS,810993,767006.4496974378,49.10980551064566,47474597.65145235,12.294762691018256,583688911.9761792,BUSHELS
2008,Kansas,CntlPlains,WHEAT,131582,120578.92259313674,43.91876821070634,6814561.404187033,5.284447478176453,36011191.82723476,BUSHELS
2008,Nebraska,CntlPlains,CORN,440508,405370.85657693574,151.40401162831455,75372027.60068531,3.688552659998039,278013692.8959534,BUSHELS
2008,Nebraska,CntlPlains,SOYBEANS,1571983,1433593.5585064539,45.404857295565236,82842209.98564038,11.565340241215775,958098344.818174,BUSHELS
2008,Nebraska,CntlPlains,WHEAT,1995052,1815012.7483396924,32.11396458628774,71872446.4235523,5.738794203657043,412461178.9381333,BUSHELS
2008,Illinois,CntlPlains,CORN,1186140,1157803.5028927526,151.64029081650372,223204261.79100925,4.884396812525978,1090218184.8342195,BUSHELS
2008,Illinois,CntlPlains,SOYBEANS,367701,336961.1845968888,51.649594447641576,12963270.10915073,13.818626517000055,179134588.07734448,BUSHELS
2008,Illinois,CntlPlains,WHEAT,1295377,1199027.7869288705,38.053324207307,48977096.43790483,5.473305661972994,268066619.24058184,BUSHELS
2008,Indiana,CntlPlains,CORN,467666,414213.58173754305,195.6476909500962,94852887.71331222,5.334122788094842,505956949.8681799,BUSHELS
2008,Indiana,CntlPlains,SOYBEANS,686280,624422.538158062,56.01944558354414,38488666.46702951,12.509121637149045,481459410.48773175,BUSHELS
2008,Indiana,CntlPlains,WHEAT,1104590,1011991.2168224385,42.57245763525836,53632965.61874863,5.586282356267548,299608889.55031943,BUSHELS
2008,Missouri,CntlPlains,CORN,503850,441724.56974795077,193.303229885814,110272685.34803662,4.192505515149375,462318841.49197525,BUSHELS
2008,Missouri,CntlPlains,SOYBEANS,1444657,1378842.4253030333,45.532763310098986,67697832.75214164,12.893531410681813,872864133.0248222,BUSHELS
2008,Missouri,CntlPlains,WHEAT,1902781,1652183.2061279584,32.50970097565068,59696439.76312304,7.549845813741942,450698915.8409125,BUSHELS
2008,Texas,SEPlains,CORN,1502611,1397781.7919019307,123.01872525580104,187948997.824587,4.308464803042194,809771641.894287,BUSHELS
2008,Texas,SEPlains,COTTON,1006554,880214.7163075109,903.5893143938711,743099176.5818902,0.5693767190197365,423103371.06846446,POUNDS
2008,Texas,SEPlains,RICE,433778,385095.57223180175,7933.009440267614,3136095965.1254916,11.999168583059674,37630544178.19401,BUSHELS
2008,Oklahoma,SEPlains,CORN,1788070,1537393.3243930934,108.9400837499499,165115691.28263286,4.4296037808778355,731397090.387808,BUSHELS
2008,Oklahoma,SEPlains,COTTON,1666368,1417530.887252103,953.6677026903819,1341719119.5044217,0.5836088625254225,783039169.162587,POUNDS
2008,Oklahoma,SEPlains,RICE,1988204,1896151.6874692626,6815.536400612964,11267454493.21718,15.937653252221736,179576782748.0832,BUSHELS
2008,Arkansas,SEPlains,CORN,95531,92393.4400424907,128.65237876601685,8703828.739847086,5.193632956491824,45204491.79093053,BUSHELS
2008,Arkansas,SEPlains,COTTON,1189470,1045634.9172354485,1021.1096665399137,842010191.9572582,0.6560827610515244,552428371.572842,POUNDS
2008,Arkansas,SEPlains,RICE,1219699,1106906.4005853385,6763.195092270672,8903867550.699022,12.317871093516702,109676692723.25685,BUSHELS
